domain,application,version,users,MAU,HYAC,posts
p.median.moe,pleroma,2.5.5,1,1,1,"1,251"
vampiremaid.cafe,pleroma,2.5.4,1,1,1,774
pleroma.koteidenwa.uk,pleroma,2.6.0,1,1,1,120
social.a3size.com,pleroma,2.5.5,1,1,1,87
toot.best,pleroma,2.5.5,1,1,1,0
social.b10m.net,pleroma,2.5.51-128-g248f914e-develop,1,1,1,927
v2.flyingcube.tech,pleroma,2.5.4,1,1,1,857
social.thesuccubus.club,pleroma,2.4.4,1,null,null,103
pleroma.breizh.pm,pleroma,2.6.0,1,1,1,"4,955"
tomo.airen-no-jikken.icu,pleroma,2.6.50-116-gca1b18ba-develop,1,1,1,"7,732"
social.kartoffelcheetah.eu,pleroma,2.6.0,1,1,1,"1,407"
p.tkw.fm,pleroma,2.5.0,1,1,1,"29,085"
jvpiter.net,pleroma,2.5.5,1,1,1,"1,066"
fedi.xaloc.space,pleroma,2.5.1,1,1,1,"1,362"
social.zoski.fr,pleroma,2.5.5,1,1,1,108
social.integritymo.de,pleroma,2.5.5,1,1,1,396
social.esmailelbob.xyz,pleroma,2.5.54-338-ga94cf2ad-develop,1,1,4,605
social.kennyqin.com,pleroma,2.5.1,1,1,1,460
brvt.telent.net,pleroma,2.5.2,1,1,1,"1,200"
social.fym.moe,pleroma,2.5.2,1,1,1,"3,508"
social.ironboundsoftware.com,pleroma,2.5.2,1,1,2,"1,024"
ps.m0n5t3r.info,pleroma,2.5.0,1,1,1,"1,287"
social.skrep.in,pleroma,2.5.5,1,1,1,544
fuwa.pink,pleroma,2.4.3,1,null,null,"1,539"
lebalkon.de,pleroma,2.6.0,1,1,1,766
pleroma.shunderdo.me,pleroma,2.0.7-stable,1,null,null,495
po.etr.ist,pleroma,2.4.2,1,null,null,517
majors.social,pleroma,2.6.0,1,1,1,260
p.ashiato45.net,pleroma,2.3.0-1-gb221d77a,1,null,null,"1,641"
andyd.uk,pleroma,2.6.0,1,1,1,150
pl.pube.tk,pleroma,2.6.0,1,1,1,"2,690"
calobar.club,pleroma,2.5.51-2401-g6112d45a.develop+soapbox,1,1,1,828
social.luxiferapp.com,pleroma,2.6.0,1,1,1,274
wireless.cat6.network,pleroma,2.4.51-468-gd7c53da7-develop,1,1,1,"7,044"
decentralised.social,pleroma,2.6.0,1,1,1,802
pleroma.jezra.net,pleroma,2.5.0,1,1,1,576
toot.rainbow-100.com,pleroma,2.5.1,1,1,1,330
pleroma.boingo00.wtf,pleroma,2.5.5,1,1,1,"1,025"
social.vengeful.eu,pleroma,2.5.5,1,1,1,6
smuganimeavatar.xyz,pleroma,2.5.54-2736-gacbec640.develop+soapbox,1,1,1,501
hornyjail.pro,pleroma,2.5.54-644-gd860a667.develop+soapbox,1,1,1,"18,237"
social.gemnoc.ca,pleroma,2.5.5,1,0,1,"2,418"
federated.saagarjha.com,pleroma,2.5.5,1,1,1,"3,827"
not.iee.engineer,pleroma,2.6.0,1,1,1,"3,258"
social.sfconservancy.org,pleroma,2.4.53-906-gf40ccce7-develop,1,1,1,120
pleroma.lord.re,pleroma,2.6.0,1,1,2,"3,565"
vucica.net,pleroma,2.6.0,1,1,1,"3,341"
social.kopis.de,pleroma,2.6.0,1,1,1,616
needs.vodka,pleroma,2.5.53-314-g1062185b-develop,1,0,1,"1,118"
toot.net-pbx.com,pleroma,2.5.1,1,1,1,"1,219"
pantsfree.cc,pleroma,2.5.1,1,1,1,174
fedi.donncha.is,pleroma,2.4.53-912-g7f0b3161-develop,1,1,1,27
pleroma.dirb.xyz,pleroma,2.5.5,1,1,1,180
resistit.net,pleroma,2.5.2-13-g2d193861,1,1,1,"1,491"
pleromer.net,pleroma,2.5.54-640-gacbec640.develop+soapbox,1,1,2,"3,173"
unkworks.net,pleroma,2.6.0,1,1,1,"90,114"
pleroma.oomurosakura.co,pleroma,2.5.54-640-gacbec640.develop+soapbox,1,1,2,"1,153"
fadrienn.irlnc.org,pleroma,2.5.5,1,1,1,"1,400"
touhou.vodka,pleroma,2.6.0,1,1,1,587
maidsin.space,pleroma,2.5.54-338-ga94cf2ad-develop,1,1,2,489
communicating.cypherpunk.observer,pleroma,2.6.0,1,1,1,"3,051"
social.doshi.re,pleroma,2.6.0,1,1,1,750
social.lacaveatonton.ovh,pleroma,2.5.54-640-gacbec640.develop+soapbox,1,1,1,111
ragol.uk,pleroma,2.5.1,1,1,1,3
pleroma.xeno.darksair.org,pleroma,2.5.0,1,1,1,849
noexce.pt,pleroma,2.4.4,1,null,null,0
dcentralisedmedia.com,pleroma,2.5.5,1,1,1,23
ap.samueldr.com,pleroma,2.6.0,1,1,1,394
stoat.org.uk,pleroma,2.4.4,1,null,null,1
7a4.pp.ua,pleroma,2.5.4,1,0,1,9
kys.moe,pleroma,2.6.0,1,1,1,870
fedi.suzi.moe,pleroma,2.4.4,1,null,null,292
pl.brodi.me,pleroma,2.5.54-603-g95261979+soapbox,1,0,1,45
fedi.epix.icu,pleroma,2.4.4,1,null,null,3
social.nicolas-constant.com,pleroma,2.5.1,1,1,1,809
social.fabean.xyz,pleroma,2.5.52-436-ge8928e22.develop+soapbox,1,1,1,105
akko.kalasarn.se,pleroma,2.5.54-338-ga94cf2ad,1,1,1,"1,558"
social.aliceice.de,pleroma,2.5.5,1,1,1,113
social.sankara.me,pleroma,2.6.50-116-gca1b18ba-develop,1,1,1,78
social.nuemedia.se,pleroma,2.5.2,1,1,2,211
minutiae.cerritus.eu,pleroma,2.6.0,1,1,1,0
fedi.shinomin.me,pleroma,2.6.0,1,1,1,677
fed.m4cgyver.net,pleroma,2.5.5,1,1,1,54
social.labmonkeys.space,pleroma,2.5.5,1,1,1,232
feed.possumgraveyard.com,pleroma,2.1.50-517-gbc3cf0fe-develop,1,null,null,0
micro.alden.page,pleroma,2.5.5,1,1,1,6
fed.hvn.network,pleroma,2.5.5,1,1,1,177
social.alarsyo.net,pleroma,2.5.5,1,1,1,2
pleroma.ledoian.cz,pleroma,2.5.4-12-ge5a507aa-ledoian,1,1,1,369
soc.jra.sh,pleroma,2.5.5,1,1,1,217
social.jasonsanta.xyz,pleroma,2.5.4,1,1,1,163
social.demonix.fr,pleroma,2.5.5,1,1,1,42
social.rodere.systems,pleroma,2.0.5-stable,1,null,null,9
social.thorjhanson.com,pleroma,2.5.0,1,1,1,6
so.prx.link,pleroma,2.5.0,1,0,0,8
cynder.me,pleroma,2.4.4,1,null,null,59
magentix.space,pleroma,2.6.0,1,1,1,129
social.unx.pw,pleroma,2.5.4,1,1,1,"1,710"
social.luca0n.com,pleroma,2.6.0,1,1,1,4
eitelh.uber.space,pleroma,2.5.1-1080-gfd46f83d,1,1,1,333
social.pcwideopen.com,pleroma,2.4.4,1,null,null,977
social.zagrodnick.de,pleroma,2.5.5,1,1,1,257
amenti.eu.org,pleroma,2.6.0-0-g2c7e0b20-released,1,1,1,0
social.frogeye.fr,pleroma,2.5.4,1,1,1,"3,281"
lol.dydx.moe,pleroma,2.4.51-1013-g8517bc18-develop,1,1,1,92
togethr.party,pleroma,2.4.2,1,null,null,9
social.tinh.at,pleroma,2.4.4,1,null,null,0
f.thesolarrepublic.org,pleroma,2.5.5,1,1,1,16
pleroma.monotremata.xyz,pleroma,2.5.5,1,1,1,0
social.nyerm.com,pleroma,2.3.0-1-gb221d77a,1,null,null,394
social.kylebronsdon.com,pleroma,2.6.0,1,1,1,486
pleroma.vorona.ca,pleroma,2.4.3,1,null,null,113
social.x220.co.uk,pleroma,2.6.0,1,1,1,198
pleroma.huttiesroow.nl,pleroma,2.5.1,1,1,1,5
fediv.giov.dev,pleroma,2.5.0,1,1,1,16
dovac.org,pleroma,2.5.52-447-gd5998d31.develop+soapbox,1,0,1,93
social.jjohnson.org,pleroma,2.4.5-2-gd8e32646,1,null,null,45
zalem.city,pleroma,2.5.54-338-ga94cf2ad-develop,1,1,1,2
fediverse.keithzg.ca,pleroma,2.5.2-13-g2d193861,1,1,1,"3,965"
social.nevira.net,pleroma,1.0.6,1,null,null,"1,796"
plemora.undarkpixel.com,pleroma,2.4.4,1,null,null,5
bilboed.tech,pleroma,2.5.1,1,1,1,291
clown.center,pleroma,2.5.0,1,1,1,93
social.schumacher.im,pleroma,2.5.5,1,1,1,82
social.lithio.fr,pleroma,2.6.0,1,1,1,473
peerlea.eu.org,pleroma,2.4.5-2-gd8e32646,1,null,null,3
me.oer.me,pleroma,2.6.0,1,1,1,92
toot.smwhr.net,pleroma,2.4.5-2-gd8e32646,1,null,null,223
blog.serverok.pl,pleroma,2.5.4,1,1,1,23
plm.ranranhome.info,pleroma,2.4.2,1,null,null,2
social.weisensee.me,pleroma,2.5.0-1080-gf76c1d4f,1,0,0,3
pleroma.thebitpros.com,pleroma,2.5.2-13-g2d193861,1,0,1,12
social.namok.be,pleroma,2.2.1,1,null,null,116
wall.demouliere.eu,pleroma,2.5.5,1,1,1,603
social.miekyll.com,pleroma,2.5.54-338-ga94cf2ad-develop,1,1,1,2
pleroma.dirtkids.social,pleroma,2.5.4,1,1,3,23
social.ariona.fr,pleroma,2.6.0,1,1,1,"2,233"
pl.nulled.llc,pleroma,2.5.1,1,0,1,30
pfeed.ayotocorp.com,pleroma,2.4.53-4-g64945b3b.develop+soapbox,1,1,1,"2,330"
critters.us.to,pleroma,2.5.54,1,1,1,13
rave.ineptiarum.ca,pleroma,2.5.5,1,1,1,135
fediverso.club,pleroma,2.5.2-13-g2d193861,1,1,2,164
social.festus-asbestos.ca,pleroma,2.5.54-325-gb729a8b1-develop,1,1,1,23
pleroma.purexo.mom,pleroma,2.5.0,1,1,1,61
tschuss.li,pleroma,2.5.1,1,0,1,4
pleroma.rauhala.info,pleroma,2.5.5,1,1,1,211
social.dryusdan.fr,pleroma,2.6.0,1,1,1,"2,736"
pouet.peuw.net,pleroma,2.5.5,1,1,1,0
teleurstellend.nl,pleroma,2.5.0,1,0,0,43
mygreatest.social,pleroma,2.6.0,1,1,1,1
social.dawdle.space,pleroma,2.4.5-2-gd8e32646,1,null,null,3
minitel.cloud,pleroma,2.5.4,1,1,1,67
social.vwolfe.io,pleroma,2.5.2,1,1,2,4
social.kultwiki.net,pleroma,2.5.50-46-g19933a06-develop,1,1,1,17
v64.net,pleroma,2.5.4,1,1,1,126
pleroma.yodan.ninja,pleroma,2.5.2,1,1,1,502
what.entire.website,pleroma,2.5.5,1,1,1,109
allegedly.illegitimate.technology,pleroma,2.5.5,1,1,1,167
ublog.thirdlaw.net,pleroma,2.4.4,1,null,null,462
social.ichibi.eu,pleroma,2.5.2-13-g2d193861,1,1,1,162
f.devilops.ca,pleroma,2.6.0,1,1,1,13
social.snamellit.com,pleroma,2.5.54-338-ga94cf2ad-develop,1,1,1,165
social.fuhlbrueck.net,pleroma,2.6.0-1499-g6f654d53,1,1,1,459
pleroma.eichler-bg.de,pleroma,2.5.2-13-g2d193861,1,1,1,2
pleroma.cwren.net,pleroma,2.5.0,1,0,1,0
pl.jugregator.org,pleroma,2.5.2-13-g2d193861,1,1,1,517
soothing.cloud,pleroma,2.5.1,1,0,1,0
social.madeoutofmeat.com,pleroma,2.4.4,1,null,null,37
microblog.robot-disco.net,pleroma,2.5.1,1,1,1,142
social.hows.id.au,pleroma,2.5.0,1,1,1,2
nulltea.cc,pleroma,2.5.4,1,1,1,114
tpo.world,pleroma,2.4.3,1,null,null,18
pleroma.meneeraart.nl,pleroma,2.5.0,1,1,1,0
thefloweringash.com,pleroma,2.5.5,1,0,1,47
pleroma.adenine.fr,pleroma,2.5.2,1,1,1,0
fedi.ashhhleyyy.dev,pleroma,2.5.51-160-gcd9d6a12,1,1,1,333
social.camnet.site,pleroma,2.6.0,1,1,2,69
softwareguild.org,pleroma,2.5.54-596-gbf50f18e.develop+soapbox,1,0,1,1
hieron.cc,pleroma,2.5.0,1,0,1,120
social.occulti.ca,pleroma,2.4.4,1,null,null,2
pleroma.tr00st.co.uk,pleroma,2.4.55-925-gf60cb0f7-develop,1,1,1,10
social.penner.party,pleroma,2.4.3,1,null,null,19
verse.belltower.it,pleroma,2.5.1,1,0,1,4
ehnit.com,pleroma,2.6.0,1,1,1,3
social.beshir.org,pleroma,2.5.5,1,1,1,7
piracy.zip,pleroma,2.4.2,1,null,null,1
miantiao.me,pleroma,2.6.0,1,1,1,65
fediverse.monster,pleroma,2.6.0,1,1,1,307
pleroma.digeridu.de,pleroma,2.5.5-1123-gf966abe4,1,1,1,1
status.2metz.fr,pleroma,2.5.1,1,1,1,27
social.perceptiveconstructs.com,pleroma,2.6.0,1,1,1,"1,003"
pech.tech,pleroma,2.6.0,1,1,1,519
social.thefishermenandthepriestess.com,pleroma,2.5.4,1,1,1,53
arion.social,pleroma,2.5.2,1,0,1,1
pleroma.rucknium.me,pleroma,2.5.5,1,0,1,42
social.flaig.name,pleroma,2.5.5,1,1,1,152
fedi.danrees.me,pleroma,2.4.4,1,null,null,21
stimky.one,pleroma,2.5.5,1,1,1,9
pl.evilmuff.in,pleroma,2.5.54-0-ga94cf2ad,1,1,1,1
updog.no,pleroma,2.5.54-636-g6ceceef8.develop+soapbox,1,1,1,3
soapbox.samicrusader.me,pleroma,2.4.53-1829-g044719737.develop+soapbox,1,0,1,22
nicolosus.chat,pleroma,2.4.55-921-g20790c1d-develop,1,1,1,1
pleroma.marussy.com,pleroma,2.6.50-116-gca1b18ba-develop,1,1,1,666
social.saghul.net,pleroma,2.5.52-438-ge9ad89f0+soapbox,1,1,1,46
soc.crashed.org,pleroma,2.4.53-1957-g4f61f19f.develop+soapbox,1,1,1,177
social.hayalmasal.org,pleroma,2.6.0,1,1,1,220
mastodon.blizzard.systems,pleroma,2.5.2,1,1,1,8
social.fetziverse.de,pleroma,2.5.4-2735-g1f4be2b3,1,1,1,595
fed.foad.me.uk,pleroma,2.5.2-13-g2d193861,1,1,1,135
n.kdecherf.com,pleroma,2.5.0,1,1,1,562
social.pulpie.xyz,pleroma,2.5.51-130-g143676f5,1,1,1,37
fedi.sal.dev,pleroma,2.5.4,1,1,1,46
pleroma.volzel.net,pleroma,2.5.2-13-g2d193861,1,1,1,297
corkboard.social,pleroma,2.5.50-194-g9af0657e.develop+soapbox,1,1,1,27
pleroma.leopold.fajtak.at,pleroma,2.5.54-624-g9bec0223.develop+soapbox,1,1,1,2
pleroma.polariton.space,pleroma,2.5.2,1,1,1,0
pleroma.thinkof.name,pleroma,2.6.0,1,1,1,4
pleroma.2207.fr,pleroma,2.5.5,1,1,1,0
social.martinez.sh,pleroma,2.6.50-9-g0f56304f,1,1,1,13
social.codi.moe,pleroma,2.4.53-904-gbb63f72c-develop,1,1,1,1
bottom.team,pleroma,2.5.1,1,1,1,425
social.mbombelli.cf,pleroma,2.4.53-863-g9f708037,1,1,1,16
incipientjoy.com,pleroma,2.4.4,1,null,null,68
tonibot.ddns.net,pleroma,2.5.5,1,1,1,3
social.gtw.lt,pleroma,2.5.51-152-g0524e66a-develop,1,0,1,5
social.saria.fun,pleroma,2.5.1,1,1,1,228
mp.tylinux.com,pleroma,2.4.2,1,null,null,1
social.tomster.org,pleroma,2.5.1,1,1,1,172
p.noury.ee,pleroma,2.4.2,1,null,null,1
pleroma.guse.fr,pleroma,2.5.0,1,1,1,5
tldr.wesl.ee,pleroma,2.5.2-13-g2d193861,1,1,1,162
j4nk.dev,pleroma,2.4.53+soapbox,1,1,1,0
sogga.top,pleroma,2.6.0,1,1,1,"2,576"
pleroma.defis.info,pleroma,2.5.0,1,0,1,15
soc.hnzz.nl,pleroma,2.4.4,1,null,null,1
social.genesismachina.ca,pleroma,2.5.2,1,1,1,13
coffeeeldritch.art,pleroma,2.4.53-906-gf40ccce7-develop,1,1,1,29
relay.john.pub,pleroma,2.5.5,1,1,1,21
pub.is4.site,pleroma,2.4.5-2-gd8e32646,1,null,null,39
social.funky.at,pleroma,2.4.4,1,null,null,1
toot.wearejust.men,pleroma,2.5.52-240-g4e26fbda,1,1,1,13
social.michaels.world,pleroma,2.5.52-240-g4e26fbda-develop,1,1,1,153
social.matthias-bender.de,pleroma,2.6.0,1,1,1,0
winther.social,pleroma,2.5.1,1,1,1,11
notsocial.chronostase.net,pleroma,2.5.0,1,0,0,10
social.severa.name,pleroma,2.6.0,1,1,1,132
social.danielmaxson.com,pleroma,2.4.4,1,null,null,7
pleroma.kenhutton.uk,pleroma,2.5.1,1,1,1,78
t.imbushuo.net,pleroma,2.4.4,1,null,null,3
pleroma.what.re,pleroma,2.6.0,1,1,1,94
fedi.sphericalcow.space,pleroma,2.5.2,1,1,1,285
social.storkeus.xyz,pleroma,2.4.51-1201-g6e0c3499-develop,1,1,1,46
pleroma.faba.icu,pleroma,2.4.4,1,null,null,44
fortytwo.site,pleroma,2.5.2,1,1,1,17
soc.gng.io,pleroma,2.5.52-284-g7da6a82d-develop,1,1,1,223
pleroma.mikegerwitz.com,pleroma,2.5.1,1,1,1,6
social.jliu.xyz,pleroma,2.5.5,1,1,1,25
sigterm.wtf,pleroma,2.5.4,1,1,1,450
pleroma.namar.ie,pleroma,2.5.4,1,1,1,278
meow.binaryfeline.com,pleroma,2.4.2,1,null,null,12
social.rndm.ovh,pleroma,2.5.2,1,0,1,0
utih.net,pleroma,2.6.0,1,1,1,335
pleroma.rheydskey.org,pleroma,2.5.2,1,1,1,2
pleroma.foxden.party,pleroma,2.5.2,1,1,1,30
social.protectors.moe,pleroma,2.5.52-438-ge9ad89f0.develop+soapbox,1,1,1,13
fediverse.blarg.ca,pleroma,2.5.2,1,1,1,23
mooskirsch.xyz,pleroma,2.5.1,1,1,1,263
social.amauryjoly.fr,pleroma,2.5.5,1,0,1,0
pleroma.kamartaj.xyz,pleroma,2.5.5,1,1,1,4
social.decrue.be,pleroma,2.5.5,1,1,1,2
socialtest.guldan.net,pleroma,2.5.2,1,1,1,6
alliepa.ca,pleroma,2.5.2,1,0,1,101
dev.evazero.club,pleroma,2.5.4,1,0,1,0
social.koszarek.dev,pleroma,2.5.5,1,1,1,0
social.lugal.io,pleroma,2.5.5,1,1,1,60
hiyashi.shimapan.moe,pleroma,2.5.1,1,1,1,6
nebula.neo7.kim,pleroma,2.5.5,1,1,1,146
social.mageti.fr,pleroma,2.5.52-284-g7da6a82d-develop,1,1,1,46
social.bumbleflies.de,pleroma,2.5.52-226-g93ad16cc,1,1,1,6
mario.ynh.fr,pleroma,2.5.5,1,1,1,68
blackbirb.dev,pleroma,2.5.2,1,1,1,2
social.laniustrolling.dev,pleroma,2.5.0,1,1,1,0
stormcloak.info,pleroma,2.5.54-594-gb094e92c.develop+soapbox,1,1,1,94
pleroma.drmandrewtoad.com,pleroma,2.6.0,1,1,1,6
post.hyang.xyz,pleroma,2.5.5,1,1,1,15
pleroma.tojan.icu,pleroma,2.5.2,1,1,1,6
serverok.pl,pleroma,2.5.4,1,1,1,23
home.ajacks.net,pleroma,2.5.5,1,1,1,61
dsc.re,pleroma,2.5.5,1,1,1,48
pleroma.andho.xyz,pleroma,2.5.54-130-g17c336de,1,1,1,1
m.withconor.com,pleroma,2.5.5,1,1,1,1
pl.ericaftereric.top,pleroma,2.5.5,1,1,1,407
headcannon.xyz,pleroma,2.5.54-640-gacbec640.develop+soapbox,1,1,1,207
roma.sodo-shed.com,pleroma,2.5.5,1,1,1,"2,338"
d.ntauthority.me,pleroma,2.5.54-640-gacbec640.rebased-develop+soapbox,1,1,1,318
pleroma.al45tair.net,pleroma,2.6.0,1,1,1,171
pleroma.autogeree.net,pleroma,2.5.5,1,1,1,89
pleroma.enovale.com,pleroma,2.5.2,1,1,1,3
pleroma.linarphy.net,pleroma,2.5.2-13-g2d193861,1,1,1,86
social.0daysto.live,pleroma,2.5.52-235-g589301ce-develop,1,1,1,20
social.joshtriplett.org,pleroma,2.4.53-906-gf40ccce7-develop,1,1,1,184
bbs.aerian.icu,pleroma,2.4.1,1,null,null,"2,450"
phx.zct-mrl.com,pleroma,2.5.1,1,1,1,67
fedi.pcwizards.nl,pleroma,2.5.54+soapbox,1,1,1,0
pl.loveforlandlords.com,pleroma,2.5.54-636-g6ceceef8.develop+soapbox,1,1,1,6
pleroma.tulln.social,pleroma,2.5.0,1,0,1,11
pleroma.morphnet.de,pleroma,2.5.5,1,1,1,3
pleroma.kollar.cloud,pleroma,2.5.0,1,1,1,17
kadono.moe,pleroma,2.2.1,1,null,null,4
social.servyy.duckdns.org,pleroma,2.5.52-226-g93ad16cc,1,1,1,6
toot.murderhobos.party,pleroma,2.5.1,1,1,1,0
pleroma.xdavidwu.link,pleroma,2.6.0,1,1,1,6
social.joshuaochs.com,pleroma,2.5.52-262-g02629169,1,0,1,0
daamze.umbrella.cafe,pleroma,2.4.3,1,null,null,1
kazunapl.f5.si,pleroma,2.5.1,1,1,1,434
pleroma.bufanda.de,pleroma,2.6.50-15-ga51f3937,1,1,1,8
pogfish.party,pleroma,2.5.54-640-gacbec640.develop+soapbox,1,0,1,17
social.dirigibly.ltd,pleroma,2.4.53-1991-g7a145177.develop+soapbox,1,0,0,2
fediverse.radiorandom.org,pleroma,2.5.2,1,0,1,13
pleroma.d5o.eu,pleroma,2.5.5,1,1,1,1
speyhard.club,pleroma,2.5.0,1,0,1,1
pleroma.speyhard.club,pleroma,2.5.0,1,0,1,1
gateway.theoutpostsof.space,pleroma,2.5.0,1,0,1,1
fils.bastien-dumont.onmypc.net,pleroma,2.5.5,1,1,1,1
pleroma.sokosoko.info,pleroma,2.5.0,1,1,1,42
social.guaranteedstruggle.host,pleroma,2.5.52-226-g93ad16cc,1,0,1,2
unam.social,pleroma,2.5.4,1,1,1,1
p.xnu.kr,pleroma,2.5.54-1482-g92ad8864-no-acl,1,1,1,551
social.jasonjgw.net,pleroma,2.5.5,1,1,1,46
pleroma.evgn.dev,pleroma,2.5.54-321-g17c336de-develop,1,0,1,4
pleroma.gugli.me,pleroma,2.5.0,1,1,1,32
social.boochan.family,pleroma,2.5.52-254-g48e490cd-develop,1,1,1,238
social.nihilum.space,pleroma,2.5.5,1,1,1,1
plerom.ator.cz,pleroma,1.1.8-5-ge372917f-release-1-1-8,1,null,null,747
fedi.shun-shin.com,pleroma,2.5.50-10-g51b45132-develop,1,1,1,0
soulcrash.net,pleroma,2.5.1,1,1,1,0
pleroma.vodoraslo.club,pleroma,2.5.5,1,1,1,0
social.aylett.co.uk,pleroma,2.4.53-906-gf40ccce7-develop,1,0,0,94
mastodon.jcaicedo.com,pleroma,2.6.50-35-ge902c716,1,1,1,3
social.control9.dev,pleroma,2.4.2,1,null,null,2
broadcast.kyou.systems,pleroma,2.5.5,1,1,1,81
pleroma.ochinchin.dev,pleroma,2.5.54-338-ga94cf2ad-develop,1,1,1,12
pleroma.jcaicedo.com,pleroma,2.6.50-35-ge902c716,1,1,1,3
s.kisame.xyz,pleroma,2.5.54-638-ga110a395.develop+soapbox,1,1,1,333
social.thanatos.at,pleroma,2.5.52-235-g589301ce,1,1,1,0
plrm.komaniya.work,pleroma,2.6.0,1,1,1,297
twit.undercurrents.io,pleroma,2.4.4,1,null,null,7
micro.alexsp.cf,pleroma,2.4.53-906-gf40ccce7-develop,1,0,1,11
nogafam.zone,pleroma,2.4.3,1,null,null,0
ple.meissa.cf,pleroma,2.5.2-13-g2d193861,1,0,1,31
dev2.tmprs.net,pleroma,2.5.5,1,0,1,5
ap.stereo-graphica.com,pleroma,2.6.0,1,1,2,116
arbre.chat,pleroma,2.5.52-270-g2b9cd25c,1,0,1,1
pleroma.altagos.com,pleroma,2.5.2,1,1,1,0
pleroma.terminaldweller.com,pleroma,2.4.2,1,null,null,0
pleroma.waynetec.us,pleroma,2.5.4,1,0,1,0
tribu.akapache.co,pleroma,2.5.5,1,0,1,0
social.thanatos.at:8443,pleroma,2.5.52-235-g589301ce,1,1,1,0
mastodon.auliviet.com,pleroma,2.5.5,1,0,1,15
p.kisame.xyz,pleroma,2.5.5,1,1,1,3
pleroma.bndb.sh,pleroma,2.5.5,1,1,1,0
social.priv42.freemyip.com,pleroma,2.6.0,1,1,1,1
pleroma.booths.cyou,pleroma,2.4.3,1,null,null,19
gravityzero.nylarea.com,pleroma,2.6.50-15-ga51f3937-develop,1,1,1,87
pleroma.simple-gear.com,pleroma,2.6.0,1,1,1,36
social.de-lacom.be,pleroma,2.5.1,0,1,1,0
pleroma.k8s.wdwconsulting.net,pleroma,2.4.3,0,null,null,0
fed.2k36.org,pleroma,2.4.53-906-gf40ccce7-develop,0,0,0,0
annihilation.social,pleroma_anni,2.6.0-2-g6b975ebd,42,18,39,"32,052"
fediverse.blog,plume,0.7.3-dev,"20,845",null,null,"15,584"
plume.pullopen.xyz,plume,0.7.3-dev,"1,804",null,null,351
write.tchncs.de,plume,0.7.2,782,null,null,200
plume.otakufarms.com,plume,0.7.1-dev,415,null,null,65
blog.nataraj.ru,plume,0.7.2,195,null,null,61
write.allships.run,plume,0.7.3-dev,166,null,null,235
amplifi.casa,plume,0.7.2,149,null,null,91
plume.nogafam.es,plume,0.7.3-dev,78,null,null,91
blog.closed.social,plume,0.7.3-dev,35,null,null,21
plume.bdx.town,plume,0.7.1,27,null,null,33
plume.luciferi.st,plume,0.6.0,19,null,null,65
plume.deuxfleurs.fr,plume,0.7.3-dev,13,null,null,44
blog.witch.academy,plume,0.7.2,10,null,null,56
blogs.c3d2.de,plume,0.7.3-dev,9,null,null,4
plume.musain.cafe,plume,0.7.3-dev,9,null,null,7
plume.yeraycat.me,plume,0.7.2,8,null,null,22
blog.gamerstavern.online,plume,0.7.2,7,null,null,7
plume.artsrn.ualberta.ca,plume,0.7.0,7,null,null,17
plume.debian.social,plume,0.7.1,6,null,null,2
plume.seediqbale.xyz,plume,0.7.3-dev,5,null,null,31
bashell.com,plume,0.6.1-dev,5,null,null,28
writeworks.uk,plume,0.7.2,4,null,null,779
write.lain.faith,plume,0.3.0,4,null,null,37
write.pondr.nl,plume,0.7.2,4,null,null,15
blog.gayfr.social,plume,0.7.2,4,null,null,14
blog.schuerz.at,plume,0.7.2,3,null,null,11
blog.atlas.noho.st,plume,0.7.2,3,null,null,2
plume.lightnovel-dungeon.de,plume,0.7.2,3,null,null,1
plume.zwoelfdreifuenfundvierzig.net,plume,0.7.2,3,null,null,1
plume.benboeckel.net,plume,0.7.2,3,null,null,6
blog.oi7.de,plume,0.4.0,3,null,null,6
blog.rcp.tf,plume,0.4.0,3,null,null,34
plume.terrorbit.co.uk,plume,0.7.3-dev,3,null,null,1
plume.takeko.cyou,plume,0.7.2,3,null,null,0
plume.atsuchan.page,plume,0.7.2,2,null,null,7
blog.picasoft.net,plume,0.7.2,2,null,null,6
blog.ilja.space,plume,0.7.2,2,null,null,18
blog.openflowlabs.com,plume,0.7.3-dev,2,null,null,5
blog.aedius.fr,plume,0.7.2,2,null,null,3
plume.mecp.de,plume,0.7.2,2,null,null,5
social.raphael-jolivet.name,plume,0.7.2,2,null,null,0
blog.ksteimel.duckdns.org,plume,0.4.0,2,null,null,4
plume.wimmer-edv.de,plume,0.7.3-dev,2,null,null,30
write.malacology.net,plume,0.7.3-dev,2,null,null,20
fedi.paris,plume,0.7.2,2,null,null,2
www.c-r-t.tk,plume,0.7.2,2,null,null,4
luzeak.balaena.eus,plume,0.7.2,2,null,null,7
ofliliesandremains.art,plume,0.7.3-dev,2,null,null,1
5hanayome.cyou,plume,0.7.2,2,null,null,0
blog.librescrum.org,plume,0.7.2,2,null,null,0
sigpipe.me,plume,0.6.0,1,null,null,24
blog.incenbie.eu.org,plume,0.7.3-dev,1,null,null,6
plume.helios42.de,plume,0.7.3-dev,1,null,null,2
amreolog.duckdns.org,plume,0.6.1-dev,1,null,null,6
plume.plus.yt,plume,0.6.1-dev,1,null,null,1
blog.manalejandro.com,plume,0.7.3-dev,1,null,null,5
postmarks.glitch.me,postmarks,0.0.1,1,1,1,5
