domai,application,version,accounts,MAU,HYAU,posts
www.grailbox.com,wordpress,6.6,1,1,1,256
trannguyenqbvn.vivaldi.net,wordpress,6.4,1,0,0,0
blog.meinbergglobal.com,wordpress,6.5,1,1,1,78
www.lykledevries.nl,wordpress,6.6,1,1,1,793
ruktun.vivaldi.net,wordpress,6.4,1,1,1,9
interfunt.com,wordpress,6.6,1,0,0,0
namhenderson.wordpress.com,wordpress,6.6,1,1,1,1673
shortcircuitstorytime.wordpress.com,wordpress,6.6,1,1,1,48
nahumgarcia.com,wordpress,6.6,1,1,1,29
obhf1.wordpress.com,wordpress,6.6,1,1,1,3
shareverse.wordpress.com,wordpress,6.6,1,1,1,45
blog.kozintcev.ru,wordpress,6.5,1,1,1,3838
janetannelogan.com,wordpress,6.6,1,1,1,1484
www.milia.ch,wordpress,6.5,1,1,1,168
blog.qfotografie.de,wordpress,6.5,1,1,1,16
tyler.nien.house,wordpress,6.6,1,1,1,66
www.rodhillen.com,wordpress,6.5.5,1,1,1,184
travel.kozintcev.ru,wordpress,6.5,1,1,1,3838
helferverein-thw-do.de,wordpress,6.6,1,1,1,17
studioregen.com,wordpress,6.6,1,1,1,2
astheri-art.com,wordpress,6.6,1,1,1,0
sknexus.com,wordpress,6.5,1,1,1,108
semutkecil.noblogs.org,wordpress,6.5,1,1,1,0
omershapira.com,wordpress,6.1,1,1,1,18
shitty.blog,wordpress,6.6,1,1,1,10
dev.interkarma.net,wordpress,6.6,1,1,1,1
incompletefutures.com,wordpress,6.6,1,1,1,304
secretscotland.wordpress.com,wordpress,6.6,1,1,1,8613
sciencefictionruminations.com,wordpress,6.6,1,1,1,1180
saschanaz.wordpress.com,wordpress,6.6,1,1,1,109
www.cyakigasi.net,wordpress,6.6,1,1,1,18
chiefio.wordpress.com,wordpress,6.6,1,1,1,4179
stardust.elysium.gay,wordpress,6.6,1,1,1,38
tamsinsgramarye.com,wordpress,6.6,1,1,1,1
ellie.online,wordpress,6.6,1,1,1,6
activitypub.peixe.co,wordpress,6.6,1,1,1,1
blog.emptypage.jp,wordpress,6.5,1,1,1,690
cooklikechuck.com,wordpress,6.6,1,1,1,173
thedingler.wordpress.com,wordpress,6.6,1,1,1,63
boostventilator.wordpress.com,wordpress,6.6,1,1,1,1943
narrowaycafe.com,wordpress,6.6,1,1,1,366
cnmri.com,wordpress,6.6,1,1,1,141
erik365.blog,wordpress,6.6,1,1,1,455
lastanza.chat,wordpress,6.6,1,1,1,25
openedtech.global,wordpress,6.6,1,1,1,9
effingo.be,wordpress,6.6,1,2,2,264
arnaud-jacquemin.fr,wordpress,6.3,1,0,0,0
stinpriza.org,wordpress,6.5,1,1,1,224
radicalruss.com,wordpress,6.5,1,1,1,2125
craigmurdo.co.uk,wordpress,6.6,1,1,1,2
erik.owomoyela.net,wordpress,6.5.5,1,1,1,74
reedmingault.com,wordpress,6.6,1,1,1,5
musings.hjmiii.com,wordpress,6.6,1,1,1,18
www.francesouveraine.fr,wordpress,6.6,1,1,1,30
aoisensi.vivaldi.net,wordpress,6.4,1,1,1,6
josephnadler.id.au,wordpress,6.6,1,1,0,1
blog.lice.jp,wordpress,6.6,1,1,1,1953
mynotes.lancianoblog.it,wordpress,6.6,1,1,1,14
doctorofthesoul.blog,wordpress,6.6,1,1,1,595
travisestell.com,wordpress,6.5,1,1,1,8
brittanyerinlee.com,wordpress,6.6,1,1,1,22
denis-juriev.ru,wordpress,6.5.5,1,1,1,69
recs.fandomish.net,wordpress,6.6,1,1,1,1351
10thstreet.media,wordpress,6.2,1,1,1,31
madcam.co.uk,wordpress,6.6,1,1,0,2
tangodiffusion.blogs.tedomum.net,wordpress,6.5,1,1,1,40
blog.scorchedweb.com,wordpress,6.1.7,1,null,null,30
raroo.xyz,wordpress,6.6,1,1,1,4
lbad.ru,wordpress,6.5,1,1,1,32
studiointegracji.org,wordpress,6.5,1,1,1,3
www.jarjan.net,wordpress,6.5,1,1,1,20
berens.net,wordpress,6.6,1,1,1,105
dabo.de,wordpress,5.4.16,1,null,null,1
www.biznik.co.uk,wordpress,6.6,1,1,1,29
kinkyboyspodcast.com,wordpress,6.6,1,1,1,9
www.stefaniehippert.de,wordpress,6.6,1,1,1,3
blog.7homas.de,wordpress,6.6,1,0,0,0
videos.charla.mx,wordpress,6.6,1,1,1,648
notes.ahaelse.com,wordpress,6.6,1,null,null,112
nerja-info.de,wordpress,6.6,1,1,1,39
article11.org,wordpress,6.6,1,1,1,3
www.allaboutgeorge.com,wordpress,6.6,1,1,1,548
sauce-ririline.blogs.tedomum.net,wordpress,6.5,1,2,2,84
danielstephan.info,wordpress,6.6,1,1,1,1
jeffreyharlan.com,wordpress,6.5,1,2,2,368
chadkohalyk.com,wordpress,6.6,1,1,1,774
musings.juzza.co.uk,wordpress,6.6,1,0,0,0
podcast.dnddeutsch.de,wordpress,6.6,1,0,0,0
andrewleahey.com,wordpress,6.6,1,1,1,5
junbird.altervista.org,wordpress,5.9.3,1,null,null,0
fjc1029.vivaldi.net,wordpress,6.4,1,1,1,176
theblindmansworkshop.com,wordpress,6.6,1,1,1,58
urbandiscount.net,wordpress,6.1,1,0,0,0
enadasa.vivaldi.net,wordpress,6.4,1,1,1,12
adam.mountainfold.co,wordpress,6.2.6,1,null,null,52
craigdidit.com,wordpress,6.6,1,1,1,114
zendojo.si,wordpress,6.6,1,1,1,30
qreate.co.uk,wordpress,6.6,1,1,1,280
ferretwilliams.com,wordpress,6.6,1,1,1,66
proffabio.vivaldi.net,wordpress,6.4,1,1,1,45
a10c.vivaldi.net,wordpress,6.4,1,1,1,10
dolven.vivaldi.net,wordpress,6.4,1,1,1,3
daletucker.vivaldi.net,wordpress,6.4,1,1,1,85
maxcompose.vivaldi.net,wordpress,6.4,1,1,1,8
loehrzeichen.de,wordpress,6.5,1,1,1,612
pollyannaish.com,wordpress,6.6,1,1,1,2
blog.emily.sh,wordpress,6.6,1,1,1,4
eldang.xyz,wordpress,6.4,1,1,1,29
beissenundsaugen.kopfstim.me,wordpress,6.6,1,0,0,0
r2djp.co.uk,wordpress,6.5,1,1,1,75
blogs.vivaldi.net,wordpress,6.4,1,0,0,0
superketchup.vivaldi.net,wordpress,6.4,1,0,0,0
jeanschoonbroodt.vivaldi.net,wordpress,6.4,1,1,1,896
olgaa.vivaldi.net,wordpress,6.4,1,1,1,2
tecpiltic.vivaldi.net,wordpress,6.4,1,1,1,1
ucdktr.vivaldi.net,wordpress,6.4,1,1,1,1
thewhitenotes.vivaldi.net,wordpress,6.4,1,1,1,137
www.freestone.tv,wordpress,6.6,1,1,1,8
martinm.vivaldi.net,wordpress,6.4,1,1,1,3
went2thebridge.org,wordpress,6.6,1,1,1,319
stefan.vivaldi.net,wordpress,6.4,1,1,1,1
wpfriends.at,wordpress,6.6,1,1,1,3
transportgood.org,wordpress,6.6,1,1,1,13
besand.dk,wordpress,6.5,1,1,1,27
tomomichi.vivaldi.net,wordpress,6.4,1,1,1,5
pintstarter.wpengine.com,wordpress,6.5,1,1,1,3
morganestes.com,wordpress,6.7,1,1,1,43
btnx.de,wordpress,6.5,1,0,0,0
drafts.noblogs.org,wordpress,6.5,1,0,0,0
weekendr.vivaldi.net,wordpress,6.4,1,1,1,1
bdkj-mk.de,wordpress,6.6,1,1,1,93
www.stephaniecainonline.com,wordpress,6.6,1,1,1,410
koyamaan.vivaldi.net,wordpress,6.4,1,1,1,7
travellinbob.vivaldi.net,wordpress,6.4,1,1,1,29
hafodynys.com,wordpress,6.6,1,1,1,4
gaotu.org,wordpress,6.6,1,1,1,87
philipweiss.vivaldi.net,wordpress,6.4,1,1,1,2
tryagain.noblogs.org,wordpress,6.5,1,1,1,1
toomuchrose.vivaldi.net,wordpress,6.4,1,1,1,59
loscimmiatoreseriale.altervista.org,wordpress,6.3.2,1,null,null,23
roseability.com,wordpress,6.6,1,1,1,1
reidburke.com,wordpress,6.4.3,1,1,1,90
usilluminati.org,wordpress,6.5.5,1,null,null,74
materiaprima.noblogs.org,wordpress,6.5,1,1,1,26
domenico.lancianoblog.it,wordpress,6.6,1,1,1,1
garystu.art,wordpress,6.6,1,1,1,0
currion.net,wordpress,6.6,1,1,1,68
quickphoto.vivaldi.net,wordpress,6.4,1,1,1,1
hosta.vivaldi.net,wordpress,6.4,1,1,1,11
alexandersmap.com,wordpress,6.6,1,1,1,2223
entwickler.land,wordpress,6.4,1,1,1,45
radiointerferencia.noblogs.org,wordpress,6.5,1,1,1,45
smenttech.com,wordpress,6.6,1,1,1,3
jlpichelski.co.uk,wordpress,6.5,1,1,1,44
monsieurzik.vivaldi.net,wordpress,6.4,1,1,1,21
knutsi.vivaldi.net,wordpress,6.4,1,1,1,1
khoi.vivaldi.net,wordpress,6.4,1,1,1,1
aka-almond.lancianoblog.it,wordpress,6.6,1,1,1,29
okano.vivaldi.net,wordpress,6.4,1,1,1,1
blog.tangentfox.com,wordpress,6.6,1,2,2,60
markrvickers.com,wordpress,6.6,1,1,1,198
midreality.com,wordpress,6.6,1,null,null,164
go-around.de,wordpress,6.5,1,1,1,37
www.ex-manus.com,wordpress,6.4,1,1,1,41
loupsgarous.vivaldi.net,wordpress,6.4,1,1,1,8
james.bamk.in,wordpress,6.1,1,0,0,0
incorgnito.cc,wordpress,6.6,1,1,1,85
blog.tatsuya0902.jp,wordpress,6.5,1,1,1,9
josh.corduroy.biz,wordpress,6.1,1,1,1,66
fantasticlimburg.nl,wordpress,6.6,1,1,1,23
withhiddennoise.net,wordpress,6.6,1,1,1,1573
alcirlima.vivaldi.net,wordpress,6.4,1,1,1,21
jonathanbossenger.com,wordpress,6.6,1,1,1,197
plainschwarz.com,wordpress,6.6,1,1,1,1
hccb.vivaldi.net,wordpress,6.4,1,1,1,9
itszariep.vivaldi.net,wordpress,6.4,1,1,1,10
longform.wdclarke.org,wordpress,6.4.2,1,1,1,11
blog.wdclarke.org,wordpress,6.5,1,1,1,48
olavf.com,wordpress,6.6,1,1,1,1
miles.moe,wordpress,6.6,1,1,1,9
blogs.joviko.net,wordpress,6.1.7,1,1,1,29
keithnunn.ca,wordpress,6.6,1,1,1,1
drakespeak.de,wordpress,6.5,1,1,1,134
www.schok.net,wordpress,6.4.2,1,1,1,4
geekystuff.co,wordpress,6.6,1,1,1,23
mrulster.com,wordpress,6.6,1,1,1,302
xn--sanktmartin-saarbrcken-9lc.de,wordpress,6.5,1,1,1,485
justinyost.com,wordpress,6.2.6,1,null,null,1339
www.storyunlocker.com,wordpress,6.5,1,1,1,48
horscategor.ie,wordpress,6.6,1,1,1,46
www.uspictures.com,wordpress,6.6,1,1,1,67
www.falsepositives.com,wordpress,6.5,1,1,1,1351
www.foxbasealpha.net,wordpress,6.6,1,1,1,35
www.twelvereasonswhy.com,wordpress,6.6,1,1,1,139
blog.ck.waw.pl,wordpress,6.2.6,1,null,null,8
grasshoff.online,wordpress,6.6,1,1,1,10
gaiety.college,wordpress,6.6,1,1,1,24
danielandrews.com,wordpress,6.2,1,1,1,383
ilrestodelfluviale.lancianoblog.it,wordpress,6.6,1,1,1,2
indiescroto.lancianoblog.it,wordpress,6.6,1,1,1,3
plastographic.net,wordpress,6.6,1,null,null,1
www.goingsideways.blog,wordpress,6.6,1,1,1,73
mitchcanter.me,wordpress,6.6,1,1,1,327
www.jdracademy.com,wordpress,6.6,1,1,1,193
paolo.blog,wordpress,6.6,1,1,1,1366
tinkertheprol.noblogs.org,wordpress,6.5,1,0,0,0
fighteugenics.noblogs.org,wordpress,6.5,1,1,1,3
fiorg.noblogs.org,wordpress,6.5,1,8,8,286
vinvalue.vivaldi.net,wordpress,6.4,1,1,1,2
veselidiktator.vivaldi.net,wordpress,6.4,1,1,1,2
yukikoya.vivaldi.net,wordpress,6.4,1,1,1,64
etwas42.de,wordpress,6.6,1,1,1,31
jeffbristow.com,wordpress,6.6,1,null,null,1
www.genussheimwerker.de,wordpress,6.6,1,2,2,12
www.davidjmiller.org,wordpress,6.6,1,1,1,1124
pursuit-of-liberty.davidjmiller.org,wordpress,6.6,1,1,1,981
no-pag.de,wordpress,6.6,1,2,2,6
www.casares.blog,wordpress,6.6,1,1,1,2505
finnley.audio,wordpress,6.6,1,1,1,57
chrisjansmann.com,wordpress,6.6,1,1,1,174
calcreaef882.vivaldi.net,wordpress,6.4,1,1,1,12
rograndom.com,wordpress,6.6,1,1,1,183
mikejolley.com,wordpress,6.6,1,1,1,110
delerued.vivaldi.net,wordpress,6.4,1,1,1,42
erikhjartberg.se,wordpress,6.5,1,1,1,2723
dbouley.vivaldi.net,wordpress,6.4,1,1,1,1
paralelo.noblogs.org,wordpress,6.5,1,233,233,2630
cms.mikan.ac.cn,wordpress,6.6,1,1,1,3
drdextrose.vivaldi.net,wordpress,6.4,1,0,0,0
elsur.noblogs.org,wordpress,6.5,1,1,1,7
coachbirgit.com,wordpress,6.6,1,1,1,8
impaisley.vivaldi.net,wordpress,6.4,1,0,0,0
nelsonbeans.com,wordpress,6.2,1,0,0,0
delabs.vivaldi.net,wordpress,6.4,1,1,1,1
philmilot.com,wordpress,6.6,1,null,null,86
jawjawjaw.com,wordpress,6.6,1,2,2,89
kadae.vivaldi.net,wordpress,6.4,1,1,1,7
lostphoenixgaming.co.uk,wordpress,6.6,1,1,1,27
beyondexcess.vivaldi.net,wordpress,6.4,1,1,1,1
jaymargalus.com,wordpress,6.6,1,1,1,40
sempai.net,wordpress,6.6,1,1,1,5
yuce.vivaldi.net,wordpress,6.4,1,1,1,4
christoph.vollmann.co,wordpress,6.6,1,1,1,19
nelkat.net,wordpress,6.6,1,1,1,92
itsdaves.site,wordpress,6.5,1,1,1,6
pub.aomium.net,wordpress,6.6,1,null,null,2
aminorjourney.com,wordpress,6.6,1,1,1,311
note.rough-sketch.net,wordpress,6.6,1,1,1,19
blog.luiscarlospando.com,wordpress,6.5,1,1,1,472
www.jazz-oboe.com,wordpress,6.6,1,2,2,76
www.jazz-flute.com,wordpress,6.6,1,1,1,161
gianghoviennhan.vivaldi.net,wordpress,6.4,1,1,1,1
vtuber-life.jp,wordpress,6.6,1,1,1,1681
gerdstodiek.com,wordpress,6.6,1,1,1,236
programazone.net,wordpress,6.6,1,null,null,0
www.mortara.org,wordpress,6.6,1,1,1,33
www.benbrenner.com,wordpress,6.5.5,1,null,null,26
vmakita.vivaldi.net,wordpress,6.4,1,1,1,21
targrus.vivaldi.net,wordpress,6.4,1,1,1,2
news.ecstaticcorpse.com,wordpress,6.6,1,1,1,3
blog.edelzone.fr,wordpress,6.6,1,1,1,82
whl.vivaldi.net,wordpress,6.4,1,1,1,2
varb.in,wordpress,6.6,1,1,1,1
kutay.vivaldi.net,wordpress,6.4,1,1,1,2
another.maple4ever.net,wordpress,6.6,1,1,1,439
das-hasenpanier.de,wordpress,6.5,1,1,1,0
nyl.vivaldi.net,wordpress,6.4,1,1,1,47
klimagedanken.com,wordpress,6.6,1,null,null,4
ahistoryofjapan.com,wordpress,6.6,1,1,1,190
www.crape.org,wordpress,6.6,1,1,1,80
libertari-go.noblogs.org,wordpress,6.5,1,1,1,250
officialeric1111.vivaldi.net,wordpress,6.4,1,1,1,2
risingtide.page,wordpress,6.6,1,1,1,5
maximevende.org,wordpress,6.6,1,1,1,420
joker.noblogs.org,wordpress,6.5,1,1,1,5
dangodwin.vivaldi.net,wordpress,6.4,1,0,0,0
linz.fedipress.au,wordpress,6.6,1,1,1,1
blog.foad.me.uk,wordpress,6.6,1,1,1,99
nerdington.de,wordpress,6.5,1,1,1,0
umlaut.club,wordpress,6.3.5,1,null,null,222
joaquinsales.vivaldi.net,wordpress,6.4,1,1,1,4
dev.authorbuzz.co.uk,wordpress,6.6,1,1,1,77
ohryan.ca,wordpress,6.5,1,1,1,448
www.fazendaboqueiraorn.com.br,wordpress,6.6,1,1,1,362
universodosparques.com.br,wordpress,6.6,1,1,1,121
www.mzee.com,wordpress,6.5,1,1,1,2303
small-pieces.com,wordpress,6.6,1,1,1,474
fromotterspace.fr,wordpress,6.6,1,1,1,34
zapdos.org,wordpress,6.6,1,1,1,1
blog.zackbatist.info,wordpress,6.6,1,1,1,14
musikkapellebuxheim.de,wordpress,6.5,1,1,1,52
sonichq.net,wordpress,6.6,1,1,1,3333
onequeerlibrarian.com,wordpress,6.6,1,1,1,72
hawkowl.vivaldi.net,wordpress,6.4,1,0,0,0
nanaka.love,wordpress,6.6,1,1,1,816
stormsvale.no,wordpress,6.6,1,1,1,15
danthornton.net,wordpress,6.6,1,1,1,224
www.cosmicsurfer.co.uk,wordpress,6.6,1,1,1,1066
rbfirehose.com,wordpress,6.6,1,1,1,78165
nextnewsapp.com,wordpress,6.6,1,1,1,2
canta-per-me.net,wordpress,6.6,1,1,1,565
setting.sudrien.net,wordpress,6.6,1,1,1,54
podcast.noppy.jp,wordpress,6.6,1,1,1,1
timscharner.com,wordpress,6.6,1,1,1,5
blessing14.vivaldi.net,wordpress,6.4,1,1,1,305
warhammered.com,wordpress,6.6,1,null,null,13
smothesfoto.de,wordpress,6.6,1,1,1,34
nop.net-p.org,wordpress,6.5,1,1,1,141
www.ludicaromana.it,wordpress,6.6,1,1,1,34
matthewdbrown.authorbuzz.co.uk,wordpress,6.6,1,1,1,199
espiritismoemfoco.com,wordpress,6.6,1,1,1,150
ingordidicinema.altervista.org,wordpress,6.4.3,1,1,1,41
davidjmurray.dev,wordpress,6.6,1,1,1,160
johncaruso.blog,wordpress,6.6,1,1,1,371
blog.adyog.com,wordpress,6.6,1,1,1,37
chadternent.com,wordpress,6.6,1,1,1,12
randomthoughts.authorbuzz.co.uk,wordpress,6.6,1,1,1,7
dougpete.vivaldi.net,wordpress,6.4,1,1,1,25
podcastprojekttagebuch.kopfstim.me,wordpress,6.6,1,1,1,1
next.probrewer.com,wordpress,6.5,1,1,1,4279
kellshaw.com,wordpress,6.4,1,1,1,26
sanmathi.org,wordpress,6.5,1,1,1,1
staging-ac6d-evasboom.wpcomstaging.com,wordpress,6.6,1,1,1,33
munchkinstein.co.uk,wordpress,6.6,1,1,1,49
downtimeproject.com,wordpress,6.6,1,1,1,0
camera-manu.fr,wordpress,6.5,1,1,1,118
zlamana.cz,wordpress,6.4.5,1,1,1,83
hellewelle.de,wordpress,6.5,1,1,1,341
www.walterfaerber.de,wordpress,6.6,1,1,1,156
ericrie.se,wordpress,6.5,1,1,1,29
www.ceriselle.org,wordpress,6.5,1,2,2,3289
bulletjournal.es,wordpress,6.5,1,1,1,41
www.kepstin.ca,wordpress,6.6,1,1,1,47
agepon.vivaldi.net,wordpress,6.4,1,0,0,0
kg-thum.de,wordpress,6.6,1,1,1,12
poraab.com,wordpress,6.3.5,1,null,null,7
abetterminnesota.org,wordpress,6.6,1,1,1,1473
awakeningchurch.com,wordpress,6.4.3,1,1,1,358
rosemarygardens.org,wordpress,6.4.3,1,1,1,11
notes.cagrimmett.com,wordpress,6.6,1,1,0,1
www.georgettetan.com,wordpress,6.6,1,1,1,73
asetec.net,wordpress,6.5,1,1,1,0
seagreen.piyoland.net,wordpress,6.6,1,1,1,3
kamafotos.nl,wordpress,6.6,1,1,1,9465
lichtzeit.wengweng.de,wordpress,6.6,1,1,1,20
piaccapi.it,wordpress,6.6,1,1,1,9
jimmunroe.net,wordpress,6.6,1,null,null,244
essenfotografieren.at,wordpress,6.6,1,1,1,48
mcrag.in,wordpress,6.6,1,1,1,3
food.elli.rocks,wordpress,6.6,1,1,1,30
murciavegana.com,wordpress,6.5.5,1,1,1,51
www.unionofegoists.com,wordpress,6.5.5,1,1,1,351
askionkataskion.blogda.ch,wordpress,6.6,1,1,1,1531
www.paperclypse.com,wordpress,6.5.5,1,1,1,1676
kavi.sblmnl.co.za,wordpress,6.4,1,1,1,53
www.defrent.de,wordpress,6.6,1,1,1,52
anthonybubel.com,wordpress,6.6,1,0,0,0
nesega.vivaldi.net,wordpress,6.4,1,1,1,374
msconcerned.com,wordpress,6.6,1,1,1,846
www.stochasticgeometry.ie,wordpress,6.5,1,1,1,521
promos.authorbuzz.co.uk,wordpress,6.6,1,1,1,3
jencuthbert.com,wordpress,6.5,1,1,1,7
aozuerichsee.ch,wordpress,6.6,1,1,1,7
amandrai.vivaldi.net,wordpress,6.4,1,1,1,18
grpahicdeisgn.com,wordpress,6.6,1,1,1,13
pdbowman.studio,wordpress,6.5,1,1,1,129
frlvivaldi.vivaldi.net,wordpress,6.4,1,1,1,4
blog.unverpackt-foodcoop.de,wordpress,6.6,1,1,1,1
lorenzk.com,wordpress,6.6,1,1,1,101
hanakokwi.vivaldi.net,wordpress,6.4,1,1,1,0
cybermaster.space,wordpress,6.6,1,0,0,0
personalcoach.berlin,wordpress,6.6,1,0,0,0
crossdomain.consulting,wordpress,6.6,1,1,1,1
rezepte.polydora.de,wordpress,6.6,1,1,1,88
biblog.ch,wordpress,6.6,1,2,2,38
mylesryden.vivaldi.net,wordpress,6.4,1,1,1,2
ikhlasulamal.vivaldi.net,wordpress,6.4,1,1,1,10
next.drostan.org,wordpress,6.2,1,6,6,146
www.superdoor.ch,wordpress,6.6,1,1,1,37
wordswithmepodcast.com,wordpress,6.6,1,1,1,33
myrockymountainwindow.ca,wordpress,6.6,1,1,1,661
thejogdogblog.com,wordpress,6.6,1,1,1,6
matthiasreinholz.com,wordpress,6.6,1,1,1,11
seeherseeyou.blog,wordpress,6.6,1,1,1,222
hometownedgerealestate.blog,wordpress,6.6,1,1,1,21
scale-tales.com,wordpress,6.6,1,1,1,29
lucidpluto.com,wordpress,6.6,1,1,1,77
irregularity.co,wordpress,6.5,1,1,1,294
pranavprakash.in,wordpress,6.6,1,1,1,101
retireyoungtravelsmart.com,wordpress,6.6,1,1,0,84
circlepitofdeath.com,wordpress,6.6,1,1,0,47
whatswithtechnologynow.com,wordpress,6.6,1,1,1,104
livingwithdan.com,wordpress,6.6,1,1,1,140
thegreeninnovator.org,wordpress,6.6,1,1,0,10
infurmative.blog,wordpress,6.6,1,1,0,5
berlin-cannabis.com,wordpress,6.6,1,1,0,15
iloveny.city,wordpress,6.6,1,1,0,1
aichatmakers.com,wordpress,6.6,1,1,0,81
adventuretramp.com,wordpress,6.6,1,1,1,10
9issa.blog,wordpress,6.6,1,1,0,33
defred.fr,wordpress,6.4,1,1,0,5
technology.foxbasealpha.net,wordpress,6.6,1,1,0,1
energizedmood413.com,wordpress,6.6,1,1,1,64
gender-theory.org,wordpress,6.6,1,1,1,266
torsbysportbladet.com,wordpress,6.6,1,1,1,1242
rimefarm.blog,wordpress,6.6,1,1,0,45
podcast.chickenyogi.com,wordpress,6.5,1,1,1,29
hearthur.nl,wordpress,6.6,1,1,1,24
rotterdammer.gebruikercentraal.nl,wordpress,6.5,1,1,1,31
overskuddsenergi.no,wordpress,6.5,1,1,1,19
wellbeing.io,wordpress,6.6,1,1,1,7
cxs.goodanser.com,wordpress,6.5,1,1,1,79
l-james.com,wordpress,6.6,1,1,1,351
tatmius.vivaldi.net,wordpress,6.4,1,1,1,4
macconsultant.nl,wordpress,6.5,1,1,1,270
greg.harmsboone.org,wordpress,6.6,1,1,1,121
flyingflux.net,wordpress,6.6,1,1,1,5
blog.rotering-net.de,wordpress,6.5,1,1,1,132
dwr.io,wordpress,6.6,1,1,1,37
adventcalendar.vivaldi.net,wordpress,6.4,1,1,1,24
spacemorgue.com,wordpress,6.5,1,1,1,160
postmeta.se,wordpress,6.4.5,1,1,1,194
zacheverson.com,wordpress,6.6,1,1,1,40
uchujin.space,wordpress,6.6,1,1,1,0
lastcontact.azurewebsites.net,wordpress,6.6,1,1,1,14
alviro.vivaldi.net,wordpress,6.4,1,1,1,5
rindow.vivaldi.net,wordpress,6.4,1,1,1,23
21te501.edu2web.com,wordpress,6.6,1,1,0,1
oe-doutoku.net,wordpress,6.6,1,1,1,189
bitpopart.com,wordpress,6.6,1,1,1,56
imekki.vivaldi.net,wordpress,6.4,1,1,1,19
nagikazane.com,wordpress,6.5,1,1,1,5
blog.trpg.biz,wordpress,6.6,1,1,1,1
kasumaru.vivaldi.net,wordpress,6.4,1,1,1,3
mcschluberson.com,wordpress,6.6,1,1,1,529
catweazle.vivaldi.net,wordpress,6.4,1,1,1,6
larsan.net,wordpress,6.6,1,1,1,0
gaburin.chu.jp,wordpress,6.6,1,1,1,2
garyroberts.com,wordpress,6.6,1,1,1,17
www.como1.it,wordpress,6.4,1,1,1,6
crypticinquiry.com,wordpress,6.6,1,1,1,10
www.fehrnetzt.de,wordpress,6.5,1,1,1,249
www.animal-behaviour.de,wordpress,6.4.5,1,1,1,120
miyabi-hiroshi.com,wordpress,6.6,1,1,1,3
indiebio.co.za,wordpress,6.5.5,1,1,1,117
arjunji.vivaldi.net,wordpress,6.4,1,1,1,1
pixelbart.de,wordpress,6.6,1,1,1,102
nbdatapoints.ca,wordpress,6.6,1,1,1,18
jasonnoffsinger.com,wordpress,6.6,1,1,1,8
sbzsolt.vivaldi.net,wordpress,6.4,1,1,1,0
overthegame.it,wordpress,6.5,1,1,1,49
googlebro.vivaldi.net,wordpress,6.4,1,1,1,1
penguinread.com,wordpress,6.6,1,1,1,224
troisecoles.noblogs.org,wordpress,6.5,1,1,1,24
ernmanderz.vivaldi.net,wordpress,6.4,1,1,1,2
ajaxstardust.vivaldi.net,wordpress,6.4,1,1,1,4
barnslig.eu,wordpress,6.6,1,1,1,1
xoxe.es,wordpress,6.4.2,1,1,1,2104
fukudagyuuen.vivaldi.net,wordpress,6.4,1,1,1,11
blog.hasshie765.server-on.net,wordpress,6.3.5,1,1,1,116
blog.rsywx.net,wordpress,6.5,1,1,1,1548
norbertsvogelblick.de,wordpress,6.5,1,1,1,9
julien.falgas.fr,wordpress,6.6,1,1,1,284
newsletter.zotiquestgames.com,wordpress,6.5,1,1,1,44
joernschaar.de,wordpress,6.6,1,1,1,41
tsuruhito979.vivaldi.net,wordpress,6.4,1,0,0,0
www.portale.fuci.net,wordpress,6.6,1,1,1,329
romain.site.taprest.fr,wordpress,6.5.5,1,1,1,7
writingjourney.blog,wordpress,6.6,1,1,1,240
rollingstonesdata.com,wordpress,6.6,1,1,1,2732
cybergladius.com,wordpress,6.6,1,1,1,86
rachmaninoff.vivaldi.net,wordpress,6.4,1,1,1,5
blog.historian4hire.net,wordpress,6.6,1,1,1,473
feminite-du-patrimoine.com,wordpress,6.6,1,1,1,19
busybird15.vivaldi.net,wordpress,6.4,1,1,1,5
www.finertech.com,wordpress,6.6,1,2,2,1107
alexvielmav.com,wordpress,6.6,1,1,1,192
mercatinoautogestito.noblogs.org,wordpress,6.5,1,1,1,17
lernsprint.de,wordpress,6.6,1,1,1,804
spacetojump.at,wordpress,6.6,1,1,1,23
josordoni.co.uk,wordpress,6.6,1,1,1,44
info.macadmins.news,wordpress,6.6,1,1,1,20
bangdash.space,wordpress,6.6,1,1,1,10
toolbox003.blog,wordpress,6.6,1,1,1,29
velocity.jp,wordpress,6.6,1,1,1,69
aynrts222.vivaldi.net,wordpress,6.4,1,0,0,0
olpa.vivaldi.net,wordpress,6.4,1,1,1,33
yoditar.vivaldi.net,wordpress,6.4,1,1,1,5
dougiamas.com,wordpress,6.6,1,1,0,1
www.railwaywriter.jp,wordpress,6.6,1,1,1,71
satoshi450.vivaldi.net,wordpress,6.4,1,1,0,1
ineditas.noblogs.org,wordpress,6.5,1,1,1,3
caseastrology.guide,wordpress,6.6,1,1,0,6
korintje.com,wordpress,6.6,1,1,1,18
caoradubh.tribalstyledance.de,wordpress,6.4,1,1,1,2
ytgrs-fan.com,wordpress,6.6,1,1,1,8
dylanjuran.me,wordpress,6.6,1,1,0,4
mimizu33zuku.vivaldi.net,wordpress,6.4,1,1,1,3
alfter.us,wordpress,6.5,1,1,1,2756
pastoredarchino.ch,wordpress,6.5,1,1,1,412
mezzanottenelsecolo.noblogs.org,wordpress,6.5,1,1,1,62
